time,open,high,low,close,volume,ticker,Symbol
2019-03-28,12440,12510,12390,12390,798820,TCB,TCB
2019-03-29,12390,12510,12390,12420,1656270,TCB,TCB
2019-04-01,12460,12460,12370,12390,1213000,TCB,TCB
2019-04-02,12460,12540,12340,12370,1197560,TCB,TCB
2019-04-03,12370,12420,12320,12340,883080,TCB,TCB
2019-04-04,12340,12390,12270,12340,1084530,TCB,TCB
2019-04-05,12370,12370,12320,12320,790380,TCB,TCB
2019-04-08,12320,12320,12170,12250,1689220,TCB,TCB
2019-04-09,12320,12440,12250,12290,1526530,TCB,TCB
2019-04-10,12270,12370,12130,12170,1488230,TCB,TCB
2019-04-11,12150,12220,12130,12170,837020,TCB,TCB
2019-04-12,12130,12170,12050,12080,1318580,TCB,TCB
2019-04-16,11960,12000,11830,11910,2097030,TCB,TCB
2019-04-17,12000,12150,11960,12000,1022100,TCB,TCB
2019-04-18,12000,12030,11760,11760,1478350,TCB,TCB
2019-04-19,11880,11880,11740,11740,1116030,TCB,TCB
2019-04-22,11740,11790,11470,11520,1544290,TCB,TCB
2019-04-23,11450,11570,11420,11450,1850200,TCB,TCB
2019-04-24,11490,11810,11490,11810,1995110,TCB,TCB
2019-04-25,11830,11830,11710,11710,681910,TCB,TCB
2019-04-26,11660,11740,11640,11710,898530,TCB,TCB
2019-05-02,11690,11740,11540,11570,891770,TCB,TCB
2019-05-03,11570,11640,11470,11640,1727710,TCB,TCB
2019-05-06,11470,11590,11200,11300,1903780,TCB,TCB
2019-05-07,11490,11490,11200,11250,1294740,TCB,TCB
2019-05-08,11160,11160,10990,11130,1748140,TCB,TCB
2019-05-09,11110,11250,11060,11060,1330990,TCB,TCB
2019-05-10,11160,11230,11060,11230,1679270,TCB,TCB
2019-05-13,11280,11300,11200,11250,1130890,TCB,TCB
2019-05-14,11160,11250,11080,11160,1432870,TCB,TCB
2019-05-15,11200,11660,11160,11620,3260220,TCB,TCB
2019-05-16,11690,11690,11470,11520,2139740,TCB,TCB
2019-05-17,11490,11540,11420,11450,1740280,TCB,TCB
2019-05-20,11420,11590,11350,11570,2117630,TCB,TCB
2019-05-21,11570,11790,11570,11660,3217110,TCB,TCB
2019-05-22,11490,11740,11490,11490,1706530,TCB,TCB
2019-05-23,11470,11570,11420,11470,1377230,TCB,TCB
2019-05-24,11420,11490,11250,11250,2380690,TCB,TCB
2019-05-27,11250,11330,11200,11230,888140,TCB,TCB
2019-05-28,11200,11350,11110,11200,1428370,TCB,TCB
2019-05-29,11180,11200,11030,11030,2073420,TCB,TCB
2019-05-30,11030,11180,10910,11130,1454130,TCB,TCB
2019-05-31,11130,11160,10960,10960,1452700,TCB,TCB
2019-06-03,10860,10910,10430,10430,2710010,TCB,TCB
2019-06-04,10550,10570,10230,10280,2334950,TCB,TCB
2019-06-05,10480,10570,10330,10330,1078360,TCB,TCB
2019-06-06,10330,10430,10140,10360,1377350,TCB,TCB
2019-06-07,10360,10480,10360,10480,1426730,TCB,TCB
2019-06-10,10570,10620,10330,10430,1692190,TCB,TCB
2019-06-11,10430,10530,10400,10430,907130,TCB,TCB
2019-06-12,10430,10480,10330,10330,672440,TCB,TCB
2019-06-13,10330,10330,10230,10260,845890,TCB,TCB
2019-06-14,10280,10400,10280,10280,1082100,TCB,TCB
2019-06-17,10330,10360,10090,10090,2217430,TCB,TCB
2019-06-18,10140,10160,9750,9850,3167100,TCB,TCB
2019-06-19,9750,10020,9700,9750,2057320,TCB,TCB
2019-06-20,9800,10090,9770,9990,3519910,TCB,TCB
2019-06-21,10090,10230,10040,10090,1724400,TCB,TCB
2019-06-24,10040,10210,10020,10140,1664740,TCB,TCB
2019-06-25,10020,10140,10020,10060,1564890,TCB,TCB
2019-06-26,9970,10040,9850,9890,1838710,TCB,TCB
2019-06-27,9890,9940,9800,9800,1584550,TCB,TCB
2019-06-28,9870,9890,9680,9870,2795060,TCB,TCB
2019-07-01,9970,10230,9970,10190,4072480,TCB,TCB
2019-07-02,10230,10310,10060,10140,2795670,TCB,TCB
2019-07-03,10060,10190,10020,10090,1983500,TCB,TCB
2019-07-04,10110,10430,10090,10380,3900680,TCB,TCB
2019-07-05,10400,10480,10280,10360,1549360,TCB,TCB
2019-07-08,10330,10360,9970,10140,3362170,TCB,TCB
2019-07-09,10040,10140,9990,10040,1946360,TCB,TCB
2019-07-10,10110,10190,10040,10040,906800,TCB,TCB
2019-07-11,10140,10230,10090,10190,1912930,TCB,TCB
2019-07-12,10230,10280,10040,10040,2769760,TCB,TCB
2019-07-15,10230,10310,10060,10260,2857380,TCB,TCB
2019-07-16,10260,10380,10230,10280,2278750,TCB,TCB
2019-07-17,10330,10330,10190,10230,2701360,TCB,TCB
2019-07-18,10330,10230,10090,10140,2824630,TCB,TCB
2019-07-19,10330,10330,10190,10280,3346840,TCB,TCB
2019-07-22,10260,10330,10160,10210,2774500,TCB,TCB
2019-07-23,10210,10260,10190,10210,1565740,TCB,TCB
2019-07-24,10230,10280,10140,10160,2120730,TCB,TCB
2019-07-25,10160,10190,10140,10140,1729230,TCB,TCB
2019-07-26,10110,10160,10060,10090,1245510,TCB,TCB
2019-07-29,10190,10210,10060,10090,2419230,TCB,TCB
2019-07-30,10140,10140,10020,10040,1551320,TCB,TCB
2019-07-31,10040,10040,9970,9970,1219550,TCB,TCB
2019-08-01,9990,10040,9940,10040,1192180,TCB,TCB
2019-08-02,9890,10040,9870,9970,3516660,TCB,TCB
2019-08-05,9890,9970,9850,9890,2653940,TCB,TCB
2019-08-06,9800,9850,9650,9820,1970250,TCB,TCB
2019-08-07,9800,9890,9720,9750,1212000,TCB,TCB
2019-08-08,9750,9820,9700,9800,1798980,TCB,TCB
2019-08-09,9800,9850,9750,9800,875180,TCB,TCB
2019-08-12,9800,9870,9800,9820,840220,TCB,TCB
2019-08-13,9800,10040,9770,10020,2100020,TCB,TCB
2019-08-14,10110,10160,10040,10110,1250150,TCB,TCB
2019-08-15,9890,10190,9890,10190,2105150,TCB,TCB
2019-08-16,10190,10670,10140,10620,6269250,TCB,TCB
2019-08-19,10620,10620,10430,10450,1938330,TCB,TCB
2019-08-20,10480,10530,10360,10450,1342680,TCB,TCB
2019-08-21,10500,10570,10380,10500,2062850,TCB,TCB
2019-08-22,10500,10600,10480,10500,1593030,TCB,TCB
2019-08-23,10480,10500,10400,10500,1304670,TCB,TCB
2019-08-26,10280,10360,10160,10310,3277300,TCB,TCB
2019-08-27,10360,10450,10330,10400,1805340,TCB,TCB
2019-08-28,10380,10430,10360,10380,736990,TCB,TCB
2019-08-29,10380,10380,10230,10360,948710,TCB,TCB
2019-08-30,10380,10430,10310,10430,1236390,TCB,TCB
2019-09-03,10480,10500,10380,10380,1136630,TCB,TCB
2019-09-04,10480,10570,10310,10530,1989740,TCB,TCB
2019-09-05,10530,10890,10530,10770,4417320,TCB,TCB
2019-09-06,10840,10890,10720,10770,1189570,TCB,TCB
2019-09-09,10770,10770,10500,10530,2274060,TCB,TCB
2019-09-10,10480,10620,10400,10400,2538930,TCB,TCB
2019-09-11,10430,10550,10380,10550,1009440,TCB,TCB
2019-09-12,10550,10670,10530,10650,1835330,TCB,TCB
2019-09-13,10620,10990,10620,10990,5546230,TCB,TCB
2019-09-16,10990,11030,10890,10960,1846340,TCB,TCB
2019-09-17,10910,11010,10890,10960,1689630,TCB,TCB
2019-09-18,10910,11030,10860,10960,2613940,TCB,TCB
2019-09-19,10960,11130,10910,11130,3116360,TCB,TCB
2019-09-20,11160,11250,11130,11230,2046450,TCB,TCB
2019-09-23,11250,11280,10990,10990,2643620,TCB,TCB
2019-09-24,10990,11060,10940,10960,2698720,TCB,TCB
2019-09-25,10960,11030,10860,10990,1603250,TCB,TCB
2019-09-26,10990,11230,10990,11200,2315980,TCB,TCB
2019-09-27,11200,11330,11160,11250,2199880,TCB,TCB
2019-09-30,11300,11400,11230,11330,2640100,TCB,TCB
2019-10-01,11330,11520,11230,11520,2328320,TCB,TCB
2019-10-02,11490,11620,11450,11520,2720060,TCB,TCB
2019-10-03,11400,11540,11330,11540,2152040,TCB,TCB
2019-10-04,11570,11620,11400,11450,2380040,TCB,TCB
2019-10-07,11470,11470,11230,11230,2959530,TCB,TCB
2019-10-08,11230,11420,11230,11420,1939340,TCB,TCB
2019-10-09,11450,11470,11370,11470,1287970,TCB,TCB
2019-10-10,11420,11520,11420,11470,721560,TCB,TCB
2019-10-11,11450,11490,11420,11450,859400,TCB,TCB
2019-10-14,11490,11740,11450,11590,5147390,TCB,TCB
2019-10-15,11570,11760,11450,11760,2505730,TCB,TCB
2019-10-16,11790,11910,11790,11860,2027890,TCB,TCB
2019-10-17,11830,11830,11710,11830,2372790,TCB,TCB
2019-10-18,11830,11930,11790,11830,1217000,TCB,TCB
2019-10-21,11830,11830,11450,11590,1602090,TCB,TCB
2019-10-22,11590,11640,11520,11640,1259780,TCB,TCB
2019-10-23,11640,11640,11540,11620,1210010,TCB,TCB
2019-10-24,11640,11640,11520,11570,1437210,TCB,TCB
2019-10-25,11590,11590,11490,11570,1383270,TCB,TCB
2019-10-28,11620,11640,11520,11540,1637090,TCB,TCB
2019-10-29,11540,11540,11420,11490,1432590,TCB,TCB
2019-10-30,11490,11640,11450,11540,1505720,TCB,TCB
2019-10-31,11540,11620,11490,11490,1249530,TCB,TCB
2019-11-01,11490,11570,11450,11520,1276580,TCB,TCB
2019-11-04,11590,11830,11520,11810,3950490,TCB,TCB
2019-11-05,11880,12080,11830,12000,2664570,TCB,TCB
2019-11-06,12050,12050,11960,12000,1670500,TCB,TCB
2019-11-07,12030,12030,11960,12030,1200940,TCB,TCB
2019-11-08,12030,12200,12030,12170,4107220,TCB,TCB
2019-11-11,12220,12370,12150,12200,3594060,TCB,TCB
2019-11-12,12150,12220,12130,12200,1410930,TCB,TCB
2019-11-13,12270,12270,12000,12000,3308350,TCB,TCB
2019-11-14,11980,12000,11860,11980,1789980,TCB,TCB
2019-11-15,11980,12100,11830,12080,1355990,TCB,TCB
2019-11-18,12080,12100,11860,11860,1327810,TCB,TCB
2019-11-19,11860,12030,11860,12000,986340,TCB,TCB
2019-11-20,12030,12080,11790,11830,1185900,TCB,TCB
2019-11-21,11810,11830,11400,11400,4049470,TCB,TCB
2019-11-22,11180,11640,11060,11180,2348690,TCB,TCB
2019-11-25,11200,11300,11080,11300,1110080,TCB,TCB
2019-11-26,11350,11400,11300,11370,995420,TCB,TCB
2019-11-27,11400,11450,11330,11330,816030,TCB,TCB
2019-11-28,11330,11330,11110,11110,1133640,TCB,TCB
2019-11-29,11160,11200,11030,11110,754400,TCB,TCB
2019-12-02,11130,11180,10960,11010,1156110,TCB,TCB
2019-12-03,11010,11030,10840,10940,1530470,TCB,TCB
2019-12-04,10940,11370,10940,11370,1112220,TCB,TCB
2019-12-05,11370,11420,11200,11280,588750,TCB,TCB
2019-12-06,11280,11350,11200,11230,509280,TCB,TCB
2019-12-09,11230,11280,11010,11060,799820,TCB,TCB
2019-12-10,11030,11060,10820,10860,1281250,TCB,TCB
2019-12-11,10910,11030,10910,11010,795470,TCB,TCB
2019-12-12,10990,11300,10990,11230,1024340,TCB,TCB
2019-12-13,11250,11280,11160,11230,903570,TCB,TCB
2019-12-16,11160,11230,11110,11230,837370,TCB,TCB
2019-12-17,11200,11230,11030,11030,797100,TCB,TCB
2019-12-18,11010,11060,10960,11010,681130,TCB,TCB
2019-12-19,10960,11030,10820,10840,1746590,TCB,TCB
2019-12-20,10860,11060,10860,11060,653220,TCB,TCB
2019-12-23,11160,11280,11110,11200,2394730,TCB,TCB
2019-12-24,11230,11230,11080,11160,419130,TCB,TCB
2019-12-25,11160,11230,11130,11160,598950,TCB,TCB
2019-12-26,11160,11180,11110,11180,855750,TCB,TCB
2019-12-27,11180,11250,11130,11250,819850,TCB,TCB
2019-12-30,11400,11620,11330,11370,2452800,TCB,TCB
2019-12-31,11370,11520,11370,11420,731740,TCB,TCB
2020-01-02,11420,11570,11400,11540,1387610,TCB,TCB
2020-01-03,11590,11620,11470,11470,756700,TCB,TCB
2020-01-06,11350,11350,11180,11180,1162990,TCB,TCB
2020-01-07,11180,11250,11160,11250,1043300,TCB,TCB
2020-01-08,11060,11180,10960,11030,1710390,TCB,TCB
2020-01-09,11160,11200,11080,11180,2009840,TCB,TCB
2020-01-10,11160,11400,11160,11230,3679110,TCB,TCB
2020-01-13,11160,11230,11030,11130,892360,TCB,TCB
2020-01-14,11130,11180,11110,11110,1804950,TCB,TCB
2020-01-15,11110,11160,11060,11110,1929280,TCB,TCB
2020-01-16,11110,11330,11110,11300,4383720,TCB,TCB
2020-01-17,11350,11450,11300,11350,1875160,TCB,TCB
2020-01-20,11300,11370,11250,11330,2019730,TCB,TCB
2020-01-21,11370,11660,11350,11660,7458340,TCB,TCB
2020-01-22,11760,11760,11620,11740,2309150,TCB,TCB
2020-01-30,11400,11540,11030,11110,4013510,TCB,TCB
2020-01-31,10990,11110,10480,10480,6118460,TCB,TCB
2020-02-03,9940,10720,9870,10400,4258750,TCB,TCB
2020-02-04,10430,10620,10280,10550,2196570,TCB,TCB
2020-02-05,10670,10740,10450,10550,2433210,TCB,TCB
2020-02-06,10840,10890,10430,10840,2677150,TCB,TCB
2020-02-07,10840,10840,10620,10740,1965440,TCB,TCB
2020-02-10,10620,10670,10500,10600,1304360,TCB,TCB
2020-02-11,10600,10820,10600,10740,1353360,TCB,TCB
2020-02-12,10820,11130,10770,10990,3157240,TCB,TCB
2020-02-13,10940,10990,10860,10960,1823230,TCB,TCB
2020-02-14,11200,11350,11110,11300,4375740,TCB,TCB
2020-02-17,11350,11590,11280,11540,6393370,TCB,TCB
2020-02-18,11540,11690,11420,11490,4268770,TCB,TCB
2020-02-19,11450,11490,11370,11470,1980690,TCB,TCB
2020-02-20,11490,11590,11300,11400,2950950,TCB,TCB
2020-02-21,11350,11490,11200,11200,2959980,TCB,TCB
2020-02-24,11030,11030,10430,10430,7508070,TCB,TCB
2020-02-25,10190,10790,10090,10770,3236900,TCB,TCB
2020-02-26,10550,10910,10480,10840,2243500,TCB,TCB
2020-02-27,10840,11030,10770,11030,2324050,TCB,TCB
2020-02-28,10670,10860,10600,10790,2433150,TCB,TCB
2020-03-02,10860,10990,10720,10910,2567350,TCB,TCB
2020-03-03,11080,11160,10910,10910,2162150,TCB,TCB
2020-03-04,10840,10960,10770,10940,1936620,TCB,TCB
2020-03-05,10940,11080,10820,10820,2022250,TCB,TCB
2020-03-06,10770,10770,10570,10690,2247920,TCB,TCB
2020-03-09,10020,10190,9970,9970,4584600,TCB,TCB
2020-03-10,9890,10190,9750,10040,3161970,TCB,TCB
2020-03-11,10090,10160,9360,9360,5626550,TCB,TCB
2020-03-12,8730,8970,8710,8710,4054760,TCB,TCB
2020-03-13,8100,9000,8100,8850,4332700,TCB,TCB
2020-03-16,8850,8850,8340,8460,3645430,TCB,TCB
2020-03-17,8250,8710,8170,8710,3112070,TCB,TCB
2020-03-18,8780,8830,8590,8710,1908520,TCB,TCB
2020-03-19,8540,8630,8320,8370,2214980,TCB,TCB
2020-03-20,8460,8490,8320,8420,1878140,TCB,TCB
2020-03-23,7860,8250,7830,7830,3265510,TCB,TCB
2020-03-24,8000,8000,7760,7810,3209920,TCB,TCB
2020-03-25,8000,8100,7910,8050,2952270,TCB,TCB
2020-03-26,8050,8050,7810,7810,1487540,TCB,TCB
2020-03-27,7830,7860,7570,7760,2746330,TCB,TCB
2020-03-30,7320,7520,7230,7230,3360230,TCB,TCB
2020-03-31,7280,7520,6790,7280,1578850,TCB,TCB
2020-04-01,7280,7570,6960,7520,1316380,TCB,TCB
2020-04-03,7520,7740,7520,7690,1433510,TCB,TCB
2020-04-06,7860,8220,7810,8220,2966040,TCB,TCB
2020-04-07,8250,8340,8150,8220,2424610,TCB,TCB
2020-04-08,8150,8150,7910,8100,1408000,TCB,TCB
2020-04-09,8290,8320,8170,8200,2199830,TCB,TCB
2020-04-10,8100,8220,8080,8119,1495400,TCB,TCB
2020-04-13,8119,8540,8119,8340,2564400,TCB,TCB
2020-04-14,8420,8420,8200,8320,1446850,TCB,TCB
2020-04-15,8390,8510,8340,8510,2536130,TCB,TCB
2020-04-16,8490,8510,8340,8510,1858330,TCB,TCB
2020-04-17,8630,8660,8490,8610,2252420,TCB,TCB
2020-04-20,8680,8710,8490,8590,1847520,TCB,TCB
2020-04-21,8390,8440,8100,8170,3045020,TCB,TCB
2020-04-22,7880,8340,7880,8200,1742290,TCB,TCB
2020-04-23,8340,8390,8220,8220,1401680,TCB,TCB
2020-04-24,8290,8320,8200,8290,851770,TCB,TCB
2020-04-27,8290,8370,8250,8270,962880,TCB,TCB
2020-04-28,8320,8320,8170,8290,921180,TCB,TCB
2020-04-29,8340,8510,8250,8340,2860010,TCB,TCB
2020-05-04,8340,8590,8320,8440,2018840,TCB,TCB
2020-05-05,8490,8540,8420,8440,546010,TCB,TCB
2020-05-06,8510,8510,8370,8510,1175100,TCB,TCB
2020-05-07,8510,8590,8460,8590,2409540,TCB,TCB
2020-05-08,8590,9170,8590,9170,7260470,TCB,TCB
2020-05-11,9800,9800,9390,9800,4765680,TCB,TCB
2020-05-12,9750,10060,9510,9990,3555810,TCB,TCB
2020-05-13,9850,10040,9600,9990,4746350,TCB,TCB
2020-05-14,9890,9990,9750,9940,3351270,TCB,TCB
2020-05-15,9990,9990,9700,9820,2995800,TCB,TCB
2020-05-18,9720,10060,9650,10020,3017660,TCB,TCB
2020-05-19,10360,10380,10160,10330,4135900,TCB,TCB
2020-05-20,10190,10280,10160,10210,1911850,TCB,TCB
2020-05-21,10210,10670,10110,10670,3539410,TCB,TCB
2020-05-22,10480,10480,10210,10210,3322040,TCB,TCB
2020-05-25,10230,10330,10160,10210,1962970,TCB,TCB
2020-05-26,10230,10330,10190,10260,2220450,TCB,TCB
2020-05-27,10280,10380,10140,10140,2673490,TCB,TCB
2020-05-28,10140,10280,10090,10140,1584390,TCB,TCB
2020-05-29,10110,10160,10040,10040,1101170,TCB,TCB
2020-06-01,10090,10330,10090,10330,2341100,TCB,TCB
2020-06-02,10430,10430,10230,10260,2469400,TCB,TCB
2020-06-03,10260,10400,10260,10360,2064360,TCB,TCB
2020-06-04,10380,10400,10280,10280,2216760,TCB,TCB
2020-06-05,10310,10400,10230,10400,2251740,TCB,TCB
2020-06-08,10450,10620,10450,10530,3484860,TCB,TCB
2020-06-09,10530,10570,10430,10450,1702620,TCB,TCB
2020-06-10,10360,10650,10310,10600,2295880,TCB,TCB
2020-06-11,10620,10620,10140,10140,3478310,TCB,TCB
2020-06-12,9990,10310,9940,10260,3715000,TCB,TCB
2020-06-15,10230,10230,9720,9750,2302220,TCB,TCB
2020-06-16,9940,9990,9850,9990,1487150,TCB,TCB
2020-06-17,9990,9990,9820,9850,1416900,TCB,TCB
2020-06-18,9850,9920,9800,9800,625890,TCB,TCB
2020-06-19,9800,9940,9800,9940,632650,TCB,TCB
2020-06-22,10160,10160,9940,10060,1166650,TCB,TCB
2020-06-23,10060,10090,9990,10020,1173850,TCB,TCB
2020-06-24,10040,10060,9890,9940,860730,TCB,TCB
2020-06-25,9800,9890,9750,9800,1162400,TCB,TCB
2020-06-26,9940,9940,9770,9870,668030,TCB,TCB
2020-06-29,9700,9750,9510,9530,1752070,TCB,TCB
2020-06-30,9580,9650,9260,9480,1290510,TCB,TCB
2020-07-01,9460,9650,9430,9600,751460,TCB,TCB
2020-07-02,9680,9680,9460,9580,820250,TCB,TCB
2020-07-03,9580,9600,9480,9600,593390,TCB,TCB
2020-07-06,9600,9820,9600,9820,1220550,TCB,TCB
2020-07-07,9850,9890,9800,9820,895150,TCB,TCB
2020-07-08,9800,9820,9750,9750,676840,TCB,TCB
2020-07-09,9820,10160,9750,10160,3146430,TCB,TCB
2020-07-10,10110,10160,9920,9920,1398740,TCB,TCB
2020-07-13,10090,10090,9700,9850,1725580,TCB,TCB
2020-07-14,9800,9850,9700,9750,1809120,TCB,TCB
2020-07-15,9850,10060,9850,9990,1697190,TCB,TCB
2020-07-16,9990,10190,9890,10190,1662150,TCB,TCB
2020-07-17,10040,10090,9970,9990,1180670,TCB,TCB
2020-07-20,9940,10020,9920,9940,1164560,TCB,TCB
2020-07-21,9940,9970,9850,9940,818210,TCB,TCB
2020-07-22,9990,9990,9820,9820,1224170,TCB,TCB
2020-07-23,9800,9850,9750,9850,861140,TCB,TCB
2020-07-24,9850,9850,9220,9460,2951240,TCB,TCB
2020-07-27,9260,9310,8800,8800,2677650,TCB,TCB
2020-07-28,8830,9120,8730,9090,2883870,TCB,TCB
2020-07-29,8880,8920,8490,8800,1841250,TCB,TCB
2020-07-30,8830,9220,8490,9020,974910,TCB,TCB
2020-07-31,8830,9050,8800,8800,2304460,TCB,TCB
2020-08-03,8850,9020,8800,9020,1247760,TCB,TCB
2020-08-04,9170,9260,9090,9140,1210770,TCB,TCB
2020-08-05,9170,9430,9070,9430,1917290,TCB,TCB
2020-08-06,9410,9460,9260,9310,1860660,TCB,TCB
2020-08-07,9360,9390,9240,9290,951190,TCB,TCB
2020-08-10,9360,9560,9360,9410,2743500,TCB,TCB
2020-08-11,9480,9480,9360,9430,1334060,TCB,TCB
2020-08-12,9430,9560,9430,9530,1634530,TCB,TCB
2020-08-13,9580,9630,9510,9600,1584180,TCB,TCB
2020-08-14,9600,9800,9530,9600,2588850,TCB,TCB
2020-08-17,9580,9770,9580,9750,2732690,TCB,TCB
2020-08-18,9750,9800,9700,9720,1410740,TCB,TCB
2020-08-19,9750,9820,9700,9800,1132620,TCB,TCB
2020-08-20,9800,9820,9630,9700,3659990,TCB,TCB
2020-08-21,9750,9890,9750,9870,2817550,TCB,TCB
2020-08-24,10060,10190,9940,10160,2749740,TCB,TCB
2020-08-25,10190,10380,10190,10330,3775640,TCB,TCB
2020-08-26,10280,10330,10190,10230,2116830,TCB,TCB
2020-08-27,10230,10280,10190,10260,1792750,TCB,TCB
2020-08-28,10330,10600,10310,10480,5154230,TCB,TCB
2020-08-31,10480,10570,10310,10330,1793790,TCB,TCB
2020-09-01,10330,10530,10230,10530,2171350,TCB,TCB
2020-09-03,10550,10720,10530,10670,3326470,TCB,TCB
2020-09-04,10530,10620,10530,10600,2276910,TCB,TCB
2020-09-07,10600,10650,10280,10280,2350940,TCB,TCB
2020-09-08,10360,10430,10210,10430,1935300,TCB,TCB
2020-09-09,10230,10430,10160,10280,2762390,TCB,TCB
2020-09-10,10330,10480,10330,10400,1524900,TCB,TCB
2020-09-11,10310,10400,10230,10330,1236940,TCB,TCB
2020-09-14,10330,10450,10330,10430,1578270,TCB,TCB
2020-09-15,10430,10450,10360,10360,1835310,TCB,TCB
2020-09-16,10360,10400,10310,10380,1258880,TCB,TCB
2020-09-17,10380,10480,10310,10330,3654030,TCB,TCB
2020-09-18,10380,10570,10360,10570,5334940,TCB,TCB
2020-09-21,10670,10820,10670,10820,5874890,TCB,TCB
2020-09-22,10770,10890,10690,10840,3669840,TCB,TCB
2020-09-23,10840,10910,10790,10820,2941250,TCB,TCB
2020-09-24,10790,10890,10720,10890,3988170,TCB,TCB
2020-09-25,10890,10910,10790,10860,3497970,TCB,TCB
2020-09-28,10840,11160,10790,11080,2811640,TCB,TCB
2020-09-29,11110,11160,10940,10940,2973020,TCB,TCB
2020-09-30,10940,10960,10820,10960,2357980,TCB,TCB
2020-10-01,10990,11110,10960,11060,3497290,TCB,TCB
2020-10-02,11110,11160,10840,10940,4381810,TCB,TCB
2020-10-05,10940,11030,10790,10940,5363760,TCB,TCB
2020-10-06,11010,11030,10770,10860,6850730,TCB,TCB
2020-10-07,10820,10840,10570,10570,12159210,TCB,TCB
2020-10-08,10620,10670,10360,10360,14366760,TCB,TCB
2020-10-09,10430,10650,10330,10360,13523760,TCB,TCB
2020-10-12,10530,10600,10280,10280,14203730,TCB,TCB
2020-10-13,10310,10500,10280,10380,14215200,TCB,TCB
2020-10-14,10480,11080,10480,11080,48630920,TCB,TCB
2020-10-15,11370,11540,11060,11080,25323170,TCB,TCB
2020-10-16,11110,11300,10960,10990,27075400,TCB,TCB
2020-10-19,11130,11330,11080,11160,28506770,TCB,TCB
2020-10-20,11160,11710,11160,11590,34662420,TCB,TCB
2020-10-21,11740,11830,11490,11520,20951070,TCB,TCB
2020-10-22,11490,11640,11400,11620,24408740,TCB,TCB
2020-10-23,11690,11740,11570,11640,28288440,TCB,TCB
2020-10-26,11830,12100,11330,11330,24707670,TCB,TCB
2020-10-27,11540,11620,11300,11300,30805330,TCB,TCB
2020-10-28,11300,11370,10860,10860,32092220,TCB,TCB
2020-10-29,10720,11010,10570,10570,36149460,TCB,TCB
2020-10-30,10720,10790,10360,10360,28887760,TCB,TCB
2020-11-02,10480,10600,10380,10380,22943680,TCB,TCB
2020-11-03,10570,10890,10500,10670,27962010,TCB,TCB
2020-11-04,10840,10960,10740,10740,21927670,TCB,TCB
2020-11-05,10740,10840,10570,10570,19766660,TCB,TCB
2020-11-06,10620,10670,10430,10480,15368880,TCB,TCB
2020-11-09,10600,10770,10570,10690,17624180,TCB,TCB
2020-11-10,10910,10940,10690,10720,21221910,TCB,TCB
2020-11-11,10770,10860,10670,10670,14433190,TCB,TCB
2020-11-12,10720,10820,10670,10820,10771120,TCB,TCB
2020-11-13,10860,11230,10860,11160,22376970,TCB,TCB
2020-11-16,11350,11350,11060,11110,25236270,TCB,TCB
2020-11-17,11160,11330,11080,11330,17457030,TCB,TCB
2020-11-18,11300,11450,11200,11330,22760740,TCB,TCB
2020-11-19,11330,11450,11250,11350,16935520,TCB,TCB
2020-11-20,11400,11400,11300,11350,13546080,TCB,TCB
2020-11-23,11350,11470,11200,11450,17857230,TCB,TCB
2020-11-24,11490,11640,11350,11470,22530770,TCB,TCB
2020-11-25,11620,11620,11420,11450,13655890,TCB,TCB
2020-11-26,11470,11490,11350,11450,13091570,TCB,TCB
2020-11-27,11450,11590,11420,11490,12261190,TCB,TCB
2020-11-30,11620,11830,11490,11690,24645230,TCB,TCB
2020-12-01,11540,11880,11470,11880,22797760,TCB,TCB
2020-12-02,11930,12270,11930,12170,27463650,TCB,TCB
2020-12-03,12170,12370,12130,12130,17490250,TCB,TCB
2020-12-04,12050,12130,12000,12030,16507860,TCB,TCB
2020-12-07,12030,12220,12030,12150,13044510,TCB,TCB
2020-12-08,12220,12220,12080,12130,14341140,TCB,TCB
2020-12-09,12170,12560,12150,12490,19001670,TCB,TCB
2020-12-10,12610,12610,12270,12270,18133060,TCB,TCB
2020-12-11,12270,12440,12150,12440,14116670,TCB,TCB
2020-12-14,12560,12760,12460,12710,15694300,TCB,TCB
2020-12-15,12660,12780,12590,12680,13700860,TCB,TCB
2020-12-16,12830,13560,12800,13560,29092450,TCB,TCB
2020-12-17,13580,14230,13560,13750,29802380,TCB,TCB
2020-12-18,13820,14190,13820,14160,15252570,TCB,TCB
2020-12-21,14310,14500,14110,14260,22777010,TCB,TCB
2020-12-22,14140,14310,14090,14160,17109090,TCB,TCB
2020-12-23,14160,14190,13820,13920,19453550,TCB,TCB
2020-12-24,14020,14020,13050,13560,26106600,TCB,TCB
2020-12-25,13560,14360,13430,14330,17113750,TCB,TCB
2020-12-28,14500,14700,14310,14400,14471300,TCB,TCB
2020-12-29,14380,14500,14310,14430,12909770,TCB,TCB
2020-12-30,14450,14820,14400,14500,16579440,TCB,TCB
2020-12-31,14530,15400,14500,15280,16486510,TCB,TCB
2021-01-04,15520,16200,15470,16000,18607800,TCB,TCB
2021-01-05,15880,16170,15790,16030,14280100,TCB,TCB
2021-01-06,16100,16540,15980,16100,20222300,TCB,TCB
2021-01-07,16370,16780,16200,16780,16387200,TCB,TCB
2021-01-08,16970,17580,16930,17310,16947900,TCB,TCB
2021-01-11,17340,17580,17070,17100,13980300,TCB,TCB
